epoca,a,b,mse
14746,100.0000000000,1000.0000000000,0.0000000000
14747,100.0000000000,1000.0000000000,0.0000000000
14748,100.0000000000,1000.0000000000,0.0000000000
14749,100.0000000000,1000.0000000000,0.0000000000
14750,100.0000000000,1000.0000000000,0.0000000000
14751,100.0000000000,1000.0000000000,0.0000000000
14752,100.0000000000,1000.0000000000,0.0000000000
14753,100.0000000000,1000.0000000000,0.0000000000
14754,100.0000000000,1000.0000000000,0.0000000000
14755,100.0000000000,1000.0000000000,0.0000000000
14756,100.0000000000,1000.0000000000,0.0000000000
14757,100.0000000000,1000.0000000000,0.0000000000
14758,100.0000000000,1000.0000000000,0.0000000000
14759,100.0000000000,1000.0000000000,0.0000000000
14760,100.0000000000,1000.0000000000,0.0000000000
14761,100.0000000000,1000.0000000000,0.0000000000
14762,100.0000000000,1000.0000000000,0.0000000000
14763,100.0000000000,1000.0000000000,0.0000000000
14764,100.0000000000,1000.0000000000,0.0000000000
14765,100.0000000000,1000.0000000000,0.0000000000
14766,100.0000000000,1000.0000000000,0.0000000000
14767,100.0000000000,1000.0000000000,0.0000000000
14768,100.0000000000,1000.0000000000,0.0000000000
14769,100.0000000000,1000.0000000000,0.0000000000
14770,100.0000000000,1000.0000000000,0.0000000000
14771,100.0000000000,1000.0000000000,0.0000000000
14772,100.0000000000,1000.0000000000,0.0000000000
14773,100.0000000000,1000.0000000000,0.0000000000
14774,100.0000000000,1000.0000000000,0.0000000000
14775,100.0000000000,1000.0000000000,0.0000000000
14776,100.0000000000,1000.0000000000,0.0000000000
14777,100.0000000000,1000.0000000000,0.0000000000
14778,100.0000000000,1000.0000000000,0.0000000000
14779,100.0000000000,1000.0000000000,0.0000000000
14780,100.0000000000,1000.0000000000,0.0000000000
14781,100.0000000000,1000.0000000000,0.0000000000
14782,100.0000000000,1000.0000000000,0.0000000000
14783,100.0000000000,1000.0000000000,0.0000000000
14784,100.0000000000,1000.0000000000,0.0000000000
14785,100.0000000000,1000.0000000000,0.0000000000
14786,100.0000000000,1000.0000000000,0.0000000000
14787,100.0000000000,1000.0000000000,0.0000000000
14788,100.0000000000,1000.0000000000,0.0000000000
14789,100.0000000000,1000.0000000000,0.0000000000
14790,100.0000000000,1000.0000000000,0.0000000000
14791,100.0000000000,1000.0000000000,0.0000000000
14792,100.0000000000,1000.0000000000,0.0000000000
14793,100.0000000000,1000.0000000000,0.0000000000
14794,100.0000000000,1000.0000000000,0.0000000000
14795,100.0000000000,1000.0000000000,0.0000000000
14796,100.0000000000,1000.0000000000,0.0000000000
14797,100.0000000000,1000.0000000000,0.0000000000
14798,100.0000000000,1000.0000000000,0.0000000000
14799,100.0000000000,1000.0000000000,0.0000000000
14800,100.0000000000,1000.0000000000,0.0000000000
14801,100.0000000000,1000.0000000000,0.0000000000
14802,100.0000000000,1000.0000000000,0.0000000000
14803,100.0000000000,1000.0000000000,0.0000000000
14804,100.0000000000,1000.0000000000,0.0000000000
14805,100.0000000000,1000.0000000000,0.0000000000
14806,100.0000000000,1000.0000000000,0.0000000000
14807,100.0000000000,1000.0000000000,0.0000000000
14808,100.0000000000,1000.0000000000,0.0000000000
14809,100.0000000000,1000.0000000000,0.0000000000
14810,100.0000000000,1000.0000000000,0.0000000000
14811,100.0000000000,1000.0000000000,0.0000000000
14812,100.0000000000,1000.0000000000,0.0000000000
14813,100.0000000000,1000.0000000000,0.0000000000
14814,100.0000000000,1000.0000000000,0.0000000000
14815,100.0000000000,1000.0000000000,0.0000000000
14816,100.0000000000,1000.0000000000,0.0000000000
14817,100.0000000000,1000.0000000000,0.0000000000
14818,100.0000000000,1000.0000000000,0.0000000000
14819,100.0000000000,1000.0000000000,0.0000000000
14820,100.0000000000,1000.0000000000,0.0000000000
14821,100.0000000000,1000.0000000000,0.0000000000
14822,100.0000000000,1000.0000000000,0.0000000000
14823,100.0000000000,1000.0000000000,0.0000000000
14824,100.0000000000,1000.0000000000,0.0000000000
14825,100.0000000000,1000.0000000000,0.0000000000
14826,100.0000000000,1000.0000000000,0.0000000000
14827,100.0000000000,1000.0000000000,0.0000000000
14828,100.0000000000,1000.0000000000,0.0000000000
14829,100.0000000000,1000.0000000000,0.0000000000
14830,100.0000000000,1000.0000000000,0.0000000000
14831,100.0000000000,1000.0000000000,0.0000000000
14832,100.0000000000,1000.0000000000,0.0000000000
14833,100.0000000000,1000.0000000000,0.0000000000
14834,100.0000000000,1000.0000000000,0.0000000000
14835,100.0000000000,1000.0000000000,0.0000000000
14836,100.0000000000,1000.0000000000,0.0000000000
14837,100.0000000000,1000.0000000000,0.0000000000
14838,100.0000000000,1000.0000000000,0.0000000000
14839,100.0000000000,1000.0000000000,0.0000000000
14840,100.0000000000,1000.0000000000,0.0000000000
14841,100.0000000000,1000.0000000000,0.0000000000
14842,100.0000000000,1000.0000000000,0.0000000000
14843,100.0000000000,1000.0000000000,0.0000000000
14844,100.0000000000,1000.0000000000,0.0000000000
14845,100.0000000000,1000.0000000000,0.0000000000
14846,100.0000000000,1000.0000000000,0.0000000000
14847,100.0000000000,1000.0000000000,0.0000000000
14848,100.0000000000,1000.0000000000,0.0000000000
14849,100.0000000000,1000.0000000000,0.0000000000
14850,100.0000000000,1000.0000000000,0.0000000000
14851,100.0000000000,1000.0000000000,0.0000000000
14852,100.0000000000,1000.0000000000,0.0000000000
14853,100.0000000000,1000.0000000000,0.0000000000
14854,100.0000000000,1000.0000000000,0.0000000000
14855,100.0000000000,1000.0000000000,0.0000000000
14856,100.0000000000,1000.0000000000,0.0000000000
14857,100.0000000000,1000.0000000000,0.0000000000
14858,100.0000000000,1000.0000000000,0.0000000000
14859,100.0000000000,1000.0000000000,0.0000000000
14860,100.0000000000,1000.0000000000,0.0000000000
14861,100.0000000000,1000.0000000000,0.0000000000
14862,100.0000000000,1000.0000000000,0.0000000000
14863,100.0000000000,1000.0000000000,0.0000000000
14864,100.0000000000,1000.0000000000,0.0000000000
14865,100.0000000000,1000.0000000000,0.0000000000
14866,100.0000000000,1000.0000000000,0.0000000000
14867,100.0000000000,1000.0000000000,0.0000000000
14868,100.0000000000,1000.0000000000,0.0000000000
14869,100.0000000000,1000.0000000000,0.0000000000
14870,100.0000000000,1000.0000000000,0.0000000000
14871,100.0000000000,1000.0000000000,0.0000000000
14872,100.0000000000,1000.0000000000,0.0000000000
14873,100.0000000000,1000.0000000000,0.0000000000
14874,100.0000000000,1000.0000000000,0.0000000000
14875,100.0000000000,1000.0000000000,0.0000000000
14876,100.0000000000,1000.0000000000,0.0000000000
14877,100.0000000000,1000.0000000000,0.0000000000
14878,100.0000000000,1000.0000000000,0.0000000000
14879,100.0000000000,1000.0000000000,0.0000000000
14880,100.0000000000,1000.0000000000,0.0000000000
14881,100.0000000000,1000.0000000000,0.0000000000
14882,100.0000000000,1000.0000000000,0.0000000000
14883,100.0000000000,1000.0000000000,0.0000000000
14884,100.0000000000,1000.0000000000,0.0000000000
14885,100.0000000000,1000.0000000000,0.0000000000
14886,100.0000000000,1000.0000000000,0.0000000000
14887,100.0000000000,1000.0000000000,0.0000000000
14888,100.0000000000,1000.0000000000,0.0000000000
14889,100.0000000000,1000.0000000000,0.0000000000
14890,100.0000000000,1000.0000000000,0.0000000000
14891,100.0000000000,1000.0000000000,0.0000000000
14892,100.0000000000,1000.0000000000,0.0000000000
14893,100.0000000000,1000.0000000000,0.0000000000
14894,100.0000000000,1000.0000000000,0.0000000000
14895,100.0000000000,1000.0000000000,0.0000000000
14896,100.0000000000,1000.0000000000,0.0000000000
14897,100.0000000000,1000.0000000000,0.0000000000
14898,100.0000000000,1000.0000000000,0.0000000000
14899,100.0000000000,1000.0000000000,0.0000000000
14900,100.0000000000,1000.0000000000,0.0000000000
14901,100.0000000000,1000.0000000000,0.0000000000
14902,100.0000000000,1000.0000000000,0.0000000000
14903,100.0000000000,1000.0000000000,0.0000000000
14904,100.0000000000,1000.0000000000,0.0000000000
14905,100.0000000000,1000.0000000000,0.0000000000
14906,100.0000000000,1000.0000000000,0.0000000000
14907,100.0000000000,1000.0000000000,0.0000000000
14908,100.0000000000,1000.0000000000,0.0000000000
14909,100.0000000000,1000.0000000000,0.0000000000
14910,100.0000000000,1000.0000000000,0.0000000000
14911,100.0000000000,1000.0000000000,0.0000000000
14912,100.0000000000,1000.0000000000,0.0000000000
14913,100.0000000000,1000.0000000000,0.0000000000
14914,100.0000000000,1000.0000000000,0.0000000000
14915,100.0000000000,1000.0000000000,0.0000000000
14916,100.0000000000,1000.0000000000,0.0000000000
14917,100.0000000000,1000.0000000000,0.0000000000
14918,100.0000000000,1000.0000000000,0.0000000000
14919,100.0000000000,1000.0000000000,0.0000000000
14920,100.0000000000,1000.0000000000,0.0000000000
14921,100.0000000000,1000.0000000000,0.0000000000
14922,100.0000000000,1000.0000000000,0.0000000000
14923,100.0000000000,1000.0000000000,0.0000000000
14924,100.0000000000,1000.0000000000,0.0000000000
14925,100.0000000000,1000.0000000000,0.0000000000
14926,100.0000000000,1000.0000000000,0.0000000000
14927,100.0000000000,1000.0000000000,0.0000000000
14928,100.0000000000,1000.0000000000,0.0000000000
14929,100.0000000000,1000.0000000000,0.0000000000
14930,100.0000000000,1000.0000000000,0.0000000000
14931,100.0000000000,1000.0000000000,0.0000000000
14932,100.0000000000,1000.0000000000,0.0000000000
14933,100.0000000000,1000.0000000000,0.0000000000
14934,100.0000000000,1000.0000000000,0.0000000000
14935,100.0000000000,1000.0000000000,0.0000000000
14936,100.0000000000,1000.0000000000,0.0000000000
14937,100.0000000000,1000.0000000000,0.0000000000
14938,100.0000000000,1000.0000000000,0.0000000000
14939,100.0000000000,1000.0000000000,0.0000000000
14940,100.0000000000,1000.0000000000,0.0000000000
14941,100.0000000000,1000.0000000000,0.0000000000
14942,100.0000000000,1000.0000000000,0.0000000000
14943,100.0000000000,1000.0000000000,0.0000000000
14944,100.0000000000,1000.0000000000,0.0000000000
14945,100.0000000000,1000.0000000000,0.0000000000
14946,100.0000000000,1000.0000000000,0.0000000000
14947,100.0000000000,1000.0000000000,0.0000000000
14948,100.0000000000,1000.0000000000,0.0000000000
14949,100.0000000000,1000.0000000000,0.0000000000
14950,100.0000000000,1000.0000000000,0.0000000000
14951,100.0000000000,1000.0000000000,0.0000000000
14952,100.0000000000,1000.0000000000,0.0000000000
14953,100.0000000000,1000.0000000000,0.0000000000
14954,100.0000000000,1000.0000000000,0.0000000000
14955,100.0000000000,1000.0000000000,0.0000000000
14956,100.0000000000,1000.0000000000,0.0000000000
14957,100.0000000000,1000.0000000000,0.0000000000
14958,100.0000000000,1000.0000000000,0.0000000000
14959,100.0000000000,1000.0000000000,0.0000000000
14960,100.0000000000,1000.0000000000,0.0000000000
14961,100.0000000000,1000.0000000000,0.0000000000
14962,100.0000000000,1000.0000000000,0.0000000000
14963,100.0000000000,1000.0000000000,0.0000000000
14964,100.0000000000,1000.0000000000,0.0000000000
14965,100.0000000000,1000.0000000000,0.0000000000
14966,100.0000000000,1000.0000000000,0.0000000000
14967,100.0000000000,1000.0000000000,0.0000000000
14968,100.0000000000,1000.0000000000,0.0000000000
14969,100.0000000000,1000.0000000000,0.0000000000
14970,100.0000000000,1000.0000000000,0.0000000000
14971,100.0000000000,1000.0000000000,0.0000000000
14972,100.0000000000,1000.0000000000,0.0000000000
14973,100.0000000000,1000.0000000000,0.0000000000
14974,100.0000000000,1000.0000000000,0.0000000000
14975,100.0000000000,1000.0000000000,0.0000000000
14976,100.0000000000,1000.0000000000,0.0000000000
14977,100.0000000000,1000.0000000000,0.0000000000
14978,100.0000000000,1000.0000000000,0.0000000000
14979,100.0000000000,1000.0000000000,0.0000000000
14980,100.0000000000,1000.0000000000,0.0000000000
14981,100.0000000000,1000.0000000000,0.0000000000
14982,100.0000000000,1000.0000000000,0.0000000000
14983,100.0000000000,1000.0000000000,0.0000000000
14984,100.0000000000,1000.0000000000,0.0000000000
14985,100.0000000000,1000.0000000000,0.0000000000
14986,100.0000000000,1000.0000000000,0.0000000000
14987,100.0000000000,1000.0000000000,0.0000000000
14988,100.0000000000,1000.0000000000,0.0000000000
14989,100.0000000000,1000.0000000000,0.0000000000
14990,100.0000000000,1000.0000000000,0.0000000000
14991,100.0000000000,1000.0000000000,0.0000000000
14992,100.0000000000,1000.0000000000,0.0000000000
14993,100.0000000000,1000.0000000000,0.0000000000
14994,100.0000000000,1000.0000000000,0.0000000000
14995,100.0000000000,1000.0000000000,0.0000000000
14996,100.0000000000,1000.0000000000,0.0000000000
14997,100.0000000000,1000.0000000000,0.0000000000
14998,100.0000000000,1000.0000000000,0.0000000000
14999,100.0000000000,1000.0000000000,0.0000000000
15000,100.0000000000,1000.0000000000,0.0000000000
15001,100.0000000000,1000.0000000000,0.0000000000
15002,100.0000000000,1000.0000000000,0.0000000000
15003,100.0000000000,1000.0000000000,0.0000000000
15004,100.0000000000,1000.0000000000,0.0000000000
15005,100.0000000000,1000.0000000000,0.0000000000
15006,100.0000000000,1000.0000000000,0.0000000000
15007,100.0000000000,1000.0000000000,0.0000000000
15008,100.0000000000,1000.0000000000,0.0000000000
15009,100.0000000000,1000.0000000000,0.0000000000
15010,100.0000000000,1000.0000000000,0.0000000000
15011,100.0000000000,1000.0000000000,0.0000000000
15012,100.0000000000,1000.0000000000,0.0000000000
15013,100.0000000000,1000.0000000000,0.0000000000
15014,100.0000000000,1000.0000000000,0.0000000000
15015,100.0000000000,1000.0000000000,0.0000000000
15016,100.0000000000,1000.0000000000,0.0000000000
15017,100.0000000000,1000.0000000000,0.0000000000
15018,100.0000000000,1000.0000000000,0.0000000000
15019,100.0000000000,1000.0000000000,0.0000000000
15020,100.0000000000,1000.0000000000,0.0000000000
15021,100.0000000000,1000.0000000000,0.0000000000
15022,100.0000000000,1000.0000000000,0.0000000000
15023,100.0000000000,1000.0000000000,0.0000000000
15024,100.0000000000,1000.0000000000,0.0000000000
15025,100.0000000000,1000.0000000000,0.0000000000
15026,100.0000000000,1000.0000000000,0.0000000000
15027,100.0000000000,1000.0000000000,0.0000000000
15028,100.0000000000,1000.0000000000,0.0000000000
15029,100.0000000000,1000.0000000000,0.0000000000
15030,100.0000000000,1000.0000000000,0.0000000000
15031,100.0000000000,1000.0000000000,0.0000000000
15032,100.0000000000,1000.0000000000,0.0000000000
15033,100.0000000000,1000.0000000000,0.0000000000
15034,100.0000000000,1000.0000000000,0.0000000000
15035,100.0000000000,1000.0000000000,0.0000000000
15036,100.0000000000,1000.0000000000,0.0000000000
15037,100.0000000000,1000.0000000000,0.0000000000
15038,100.0000000000,1000.0000000000,0.0000000000
15039,100.0000000000,1000.0000000000,0.0000000000
15040,100.0000000000,1000.0000000000,0.0000000000
15041,100.0000000000,1000.0000000000,0.0000000000
15042,100.0000000000,1000.0000000000,0.0000000000
15043,100.0000000000,1000.0000000000,0.0000000000
15044,100.0000000000,1000.0000000000,0.0000000000
15045,100.0000000000,1000.0000000000,0.0000000000
15046,100.0000000000,1000.0000000000,0.0000000000
15047,100.0000000000,1000.0000000000,0.0000000000
15048,100.0000000000,1000.0000000000,0.0000000000
15049,100.0000000000,1000.0000000000,0.0000000000
15050,100.0000000000,1000.0000000000,0.0000000000
15051,100.0000000000,1000.0000000000,0.0000000000
15052,100.0000000000,1000.0000000000,0.0000000000
15053,100.0000000000,1000.0000000000,0.0000000000
15054,100.0000000000,1000.0000000000,0.0000000000
15055,100.0000000000,1000.0000000000,0.0000000000
15056,100.0000000000,1000.0000000000,0.0000000000
15057,100.0000000000,1000.0000000000,0.0000000000
15058,100.0000000000,1000.0000000000,0.0000000000
15059,100.0000000000,1000.0000000000,0.0000000000
15060,100.0000000000,1000.0000000000,0.0000000000
15061,100.0000000000,1000.0000000000,0.0000000000
15062,100.0000000000,1000.0000000000,0.0000000000
15063,100.0000000000,1000.0000000000,0.0000000000
15064,100.0000000000,1000.0000000000,0.0000000000
15065,100.0000000000,1000.0000000000,0.0000000000
15066,100.0000000000,1000.0000000000,0.0000000000
15067,100.0000000000,1000.0000000000,0.0000000000
15068,100.0000000000,1000.0000000000,0.0000000000
15069,100.0000000000,1000.0000000000,0.0000000000
15070,100.0000000000,1000.0000000000,0.0000000000
15071,100.0000000000,1000.0000000000,0.0000000000
15072,100.0000000000,1000.0000000000,0.0000000000
15073,100.0000000000,1000.0000000000,0.0000000000
15074,100.0000000000,1000.0000000000,0.0000000000
15075,100.0000000000,1000.0000000000,0.0000000000
15076,100.0000000000,1000.0000000000,0.0000000000
15077,100.0000000000,1000.0000000000,0.0000000000
15078,100.0000000000,1000.0000000000,0.0000000000
15079,100.0000000000,1000.0000000000,0.0000000000
15080,100.0000000000,1000.0000000000,0.0000000000
15081,100.0000000000,1000.0000000000,0.0000000000
15082,100.0000000000,1000.0000000000,0.0000000000
15083,100.0000000000,1000.0000000000,0.0000000000
15084,100.0000000000,1000.0000000000,0.0000000000
15085,100.0000000000,1000.0000000000,0.0000000000
15086,100.0000000000,1000.0000000000,0.0000000000
15087,100.0000000000,1000.0000000000,0.0000000000
15088,100.0000000000,1000.0000000000,0.0000000000
15089,100.0000000000,1000.0000000000,0.0000000000
15090,100.0000000000,1000.0000000000,0.0000000000
15091,100.0000000000,1000.0000000000,0.0000000000
15092,100.0000000000,1000.0000000000,0.0000000000
15093,100.0000000000,1000.0000000000,0.0000000000
15094,100.0000000000,1000.0000000000,0.0000000000
15095,100.0000000000,1000.0000000000,0.0000000000
15096,100.0000000000,1000.0000000000,0.0000000000
15097,100.0000000000,1000.0000000000,0.0000000000
15098,100.0000000000,1000.0000000000,0.0000000000
15099,100.0000000000,1000.0000000000,0.0000000000
15100,100.0000000000,1000.0000000000,0.0000000000
15101,100.0000000000,1000.0000000000,0.0000000000
15102,100.0000000000,1000.0000000000,0.0000000000
15103,100.0000000000,1000.0000000000,0.0000000000
15104,100.0000000000,1000.0000000000,0.0000000000
15105,100.0000000000,1000.0000000000,0.0000000000
15106,100.0000000000,1000.0000000000,0.0000000000
15107,100.0000000000,1000.0000000000,0.0000000000
15108,100.0000000000,1000.0000000000,0.0000000000
15109,100.0000000000,1000.0000000000,0.0000000000
15110,100.0000000000,1000.0000000000,0.0000000000
15111,100.0000000000,1000.0000000000,0.0000000000
15112,100.0000000000,1000.0000000000,0.0000000000
15113,100.0000000000,1000.0000000000,0.0000000000
15114,100.0000000000,1000.0000000000,0.0000000000
15115,100.0000000000,1000.0000000000,0.0000000000
15116,100.0000000000,1000.0000000000,0.0000000000
15117,100.0000000000,1000.0000000000,0.0000000000
15118,100.0000000000,1000.0000000000,0.0000000000
15119,100.0000000000,1000.0000000000,0.0000000000
15120,100.0000000000,1000.0000000000,0.0000000000
15121,100.0000000000,1000.0000000000,0.0000000000
15122,100.0000000000,1000.0000000000,0.0000000000
15123,100.0000000000,1000.0000000000,0.0000000000
15124,100.0000000000,1000.0000000000,0.0000000000
15125,100.0000000000,1000.0000000000,0.0000000000
15126,100.0000000000,1000.0000000000,0.0000000000
15127,100.0000000000,1000.0000000000,0.0000000000
15128,100.0000000000,1000.0000000000,0.0000000000
15129,100.0000000000,1000.0000000000,0.0000000000
15130,100.0000000000,1000.0000000000,0.0000000000
15131,100.0000000000,1000.0000000000,0.0000000000
15132,100.0000000000,1000.0000000000,0.0000000000
15133,100.0000000000,1000.0000000000,0.0000000000
15134,100.0000000000,1000.0000000000,0.0000000000
15135,100.0000000000,1000.0000000000,0.0000000000
15136,100.0000000000,1000.0000000000,0.0000000000
15137,100.0000000000,1000.0000000000,0.0000000000
15138,100.0000000000,1000.0000000000,0.0000000000
15139,100.0000000000,1000.0000000000,0.0000000000
15140,100.0000000000,1000.0000000000,0.0000000000
15141,100.0000000000,1000.0000000000,0.0000000000
15142,100.0000000000,1000.0000000000,0.0000000000
15143,100.0000000000,1000.0000000000,0.0000000000
15144,100.0000000000,1000.0000000000,0.0000000000
15145,100.0000000000,1000.0000000000,0.0000000000
15146,100.0000000000,1000.0000000000,0.0000000000
15147,100.0000000000,1000.0000000000,0.0000000000
15148,100.0000000000,1000.0000000000,0.0000000000
15149,100.0000000000,1000.0000000000,0.0000000000
15150,100.0000000000,1000.0000000000,0.0000000000
15151,100.0000000000,1000.0000000000,0.0000000000
15152,100.0000000000,1000.0000000000,0.0000000000
15153,100.0000000000,1000.0000000000,0.0000000000
15154,100.0000000000,1000.0000000000,0.0000000000
15155,100.0000000000,1000.0000000000,0.0000000000
15156,100.0000000000,1000.0000000000,0.0000000000
15157,100.0000000000,1000.0000000000,0.0000000000
15158,100.0000000000,1000.0000000000,0.0000000000
15159,100.0000000000,1000.0000000000,0.0000000000
15160,100.0000000000,1000.0000000000,0.0000000000
15161,100.0000000000,1000.0000000000,0.0000000000
15162,100.0000000000,1000.0000000000,0.0000000000
15163,100.0000000000,1000.0000000000,0.0000000000
15164,100.0000000000,1000.0000000000,0.0000000000
15165,100.0000000000,1000.0000000000,0.0000000000
15166,100.0000000000,1000.0000000000,0.0000000000
15167,100.0000000000,1000.0000000000,0.0000000000
15168,100.0000000000,1000.0000000000,0.0000000000
15169,100.0000000000,1000.0000000000,0.0000000000
15170,100.0000000000,1000.0000000000,0.0000000000
15171,100.0000000000,1000.0000000000,0.0000000000
15172,100.0000000000,1000.0000000000,0.0000000000
15173,100.0000000000,1000.0000000000,0.0000000000
15174,100.0000000000,1000.0000000000,0.0000000000
15175,100.0000000000,1000.0000000000,0.0000000000
15176,100.0000000000,1000.0000000000,0.0000000000
15177,100.0000000000,1000.0000000000,0.0000000000
15178,100.0000000000,1000.0000000000,0.0000000000
15179,100.0000000000,1000.0000000000,0.0000000000
15180,100.0000000000,1000.0000000000,0.0000000000
15181,100.0000000000,1000.0000000000,0.0000000000
15182,100.0000000000,1000.0000000000,0.0000000000
15183,100.0000000000,1000.0000000000,0.0000000000
15184,100.0000000000,1000.0000000000,0.0000000000
15185,100.0000000000,1000.0000000000,0.0000000000
15186,100.0000000000,1000.0000000000,0.0000000000
15187,100.0000000000,1000.0000000000,0.0000000000
15188,100.0000000000,1000.0000000000,0.0000000000
15189,100.0000000000,1000.0000000000,0.0000000000
15190,100.0000000000,1000.0000000000,0.0000000000
15191,100.0000000000,1000.0000000000,0.0000000000
15192,100.0000000000,1000.0000000000,0.0000000000
15193,100.0000000000,1000.0000000000,0.0000000000
15194,100.0000000000,1000.0000000000,0.0000000000
15195,100.0000000000,1000.0000000000,0.0000000000
15196,100.0000000000,1000.0000000000,0.0000000000
15197,100.0000000000,1000.0000000000,0.0000000000
15198,100.0000000000,1000.0000000000,0.0000000000
15199,100.0000000000,1000.0000000000,0.0000000000
15200,100.0000000000,1000.0000000000,0.0000000000
15201,100.0000000000,1000.0000000000,0.0000000000
15202,100.0000000000,1000.0000000000,0.0000000000
15203,100.0000000000,1000.0000000000,0.0000000000
15204,100.0000000000,1000.0000000000,0.0000000000
15205,100.0000000000,1000.0000000000,0.0000000000
15206,100.0000000000,1000.0000000000,0.0000000000
15207,100.0000000000,1000.0000000000,0.0000000000
15208,100.0000000000,1000.0000000000,0.0000000000
15209,100.0000000000,1000.0000000000,0.0000000000
15210,100.0000000000,1000.0000000000,0.0000000000
15211,100.0000000000,1000.0000000000,0.0000000000
15212,100.0000000000,1000.0000000000,0.0000000000
15213,100.0000000000,1000.0000000000,0.0000000000
15214,100.0000000000,1000.0000000000,0.0000000000
15215,100.0000000000,1000.0000000000,0.0000000000
15216,100.0000000000,1000.0000000000,0.0000000000
15217,100.0000000000,1000.0000000000,0.0000000000
15218,100.0000000000,1000.0000000000,0.0000000000
15219,100.0000000000,1000.0000000000,0.0000000000
15220,100.0000000000,1000.0000000000,0.0000000000
15221,100.0000000000,1000.0000000000,0.0000000000
15222,100.0000000000,1000.0000000000,0.0000000000
15223,100.0000000000,1000.0000000000,0.0000000000
15224,100.0000000000,1000.0000000000,0.0000000000
15225,100.0000000000,1000.0000000000,0.0000000000
15226,100.0000000000,1000.0000000000,0.0000000000
15227,100.0000000000,1000.0000000000,0.0000000000
15228,100.0000000000,1000.0000000000,0.0000000000
15229,100.0000000000,1000.0000000000,0.0000000000
15230,100.0000000000,1000.0000000000,0.0000000000
15231,100.0000000000,1000.0000000000,0.0000000000
15232,100.0000000000,1000.0000000000,0.0000000000
15233,100.0000000000,1000.0000000000,0.0000000000
15234,100.0000000000,1000.0000000000,0.0000000000
15235,100.0000000000,1000.0000000000,0.0000000000
15236,100.0000000000,1000.0000000000,0.0000000000
15237,100.0000000000,1000.0000000000,0.0000000000
15238,100.0000000000,1000.0000000000,0.0000000000
15239,100.0000000000,1000.0000000000,0.0000000000
15240,100.0000000000,1000.0000000000,0.0000000000
15241,100.0000000000,1000.0000000000,0.0000000000
15242,100.0000000000,1000.0000000000,0.0000000000
15243,100.0000000000,1000.0000000000,0.0000000000
15244,100.0000000000,1000.0000000000,0.0000000000
15245,100.0000000000,1000.0000000000,0.0000000000
15246,100.0000000000,1000.0000000000,0.0000000000
15247,100.0000000000,1000.0000000000,0.0000000000
15248,100.0000000000,1000.0000000000,0.0000000000
15249,100.0000000000,1000.0000000000,0.0000000000
15250,100.0000000000,1000.0000000000,0.0000000000
15251,100.0000000000,1000.0000000000,0.0000000000
15252,100.0000000000,1000.0000000000,0.0000000000
15253,100.0000000000,1000.0000000000,0.0000000000
15254,100.0000000000,1000.0000000000,0.0000000000
15255,100.0000000000,1000.0000000000,0.0000000000
15256,100.0000000000,1000.0000000000,0.0000000000
15257,100.0000000000,1000.0000000000,0.0000000000
15258,100.0000000000,1000.0000000000,0.0000000000
15259,100.0000000000,1000.0000000000,0.0000000000
15260,100.0000000000,1000.0000000000,0.0000000000
15261,100.0000000000,1000.0000000000,0.0000000000
15262,100.0000000000,1000.0000000000,0.0000000000
15263,100.0000000000,1000.0000000000,0.0000000000
15264,100.0000000000,1000.0000000000,0.0000000000
15265,100.0000000000,1000.0000000000,0.0000000000
15266,100.0000000000,1000.0000000000,0.0000000000
15267,100.0000000000,1000.0000000000,0.0000000000
15268,100.0000000000,1000.0000000000,0.0000000000
15269,100.0000000000,1000.0000000000,0.0000000000
15270,100.0000000000,1000.0000000000,0.0000000000
15271,100.0000000000,1000.0000000000,0.0000000000
15272,100.0000000000,1000.0000000000,0.0000000000
15273,100.0000000000,1000.0000000000,0.0000000000
15274,100.0000000000,1000.0000000000,0.0000000000
15275,100.0000000000,1000.0000000000,0.0000000000
15276,100.0000000000,1000.0000000000,0.0000000000
15277,100.0000000000,1000.0000000000,0.0000000000
15278,100.0000000000,1000.0000000000,0.0000000000
15279,100.0000000000,1000.0000000000,0.0000000000
15280,100.0000000000,1000.0000000000,0.0000000000
15281,100.0000000000,1000.0000000000,0.0000000000
15282,100.0000000000,1000.0000000000,0.0000000000
15283,100.0000000000,1000.0000000000,0.0000000000
15284,100.0000000000,1000.0000000000,0.0000000000
15285,100.0000000000,1000.0000000000,0.0000000000
15286,100.0000000000,1000.0000000000,0.0000000000
15287,100.0000000000,1000.0000000000,0.0000000000
15288,100.0000000000,1000.0000000000,0.0000000000
15289,100.0000000000,1000.0000000000,0.0000000000
15290,100.0000000000,1000.0000000000,0.0000000000
15291,100.0000000000,1000.0000000000,0.0000000000
15292,100.0000000000,1000.0000000000,0.0000000000
15293,100.0000000000,1000.0000000000,0.0000000000
15294,100.0000000000,1000.0000000000,0.0000000000
15295,100.0000000000,1000.0000000000,0.0000000000
15296,100.0000000000,1000.0000000000,0.0000000000
15297,100.0000000000,1000.0000000000,0.0000000000
15298,100.0000000000,1000.0000000000,0.0000000000
15299,100.0000000000,1000.0000000000,0.0000000000
15300,100.0000000000,1000.0000000000,0.0000000000
15301,100.0000000000,1000.0000000000,0.0000000000
15302,100.0000000000,1000.0000000000,0.0000000000
15303,100.0000000000,1000.0000000000,0.0000000000
15304,100.0000000000,1000.0000000000,0.0000000000
