epoca,a,b,mse
19356,60.0000000000,70.0000000000,0.0000000000
19357,60.0000000000,70.0000000000,0.0000000000
19358,60.0000000000,70.0000000000,0.0000000000
19359,60.0000000000,70.0000000000,0.0000000000
19360,60.0000000000,70.0000000000,0.0000000000
19361,60.0000000000,70.0000000000,0.0000000000
19362,60.0000000000,70.0000000000,0.0000000000
19363,60.0000000000,70.0000000000,0.0000000000
19364,60.0000000000,70.0000000000,0.0000000000
19365,60.0000000000,70.0000000000,0.0000000000
19366,60.0000000000,70.0000000000,0.0000000000
19367,60.0000000000,70.0000000000,0.0000000000
19368,60.0000000000,70.0000000000,0.0000000000
19369,60.0000000000,70.0000000000,0.0000000000
19370,60.0000000000,70.0000000000,0.0000000000
19371,60.0000000000,70.0000000000,0.0000000000
19372,60.0000000000,70.0000000000,0.0000000000
19373,60.0000000000,70.0000000000,0.0000000000
19374,60.0000000000,70.0000000000,0.0000000000
19375,60.0000000000,70.0000000000,0.0000000000
19376,60.0000000000,70.0000000000,0.0000000000
19377,60.0000000000,70.0000000000,0.0000000000
19378,60.0000000000,70.0000000000,0.0000000000
19379,60.0000000000,70.0000000000,0.0000000000
19380,60.0000000000,70.0000000000,0.0000000000
19381,60.0000000000,70.0000000000,0.0000000000
19382,60.0000000000,70.0000000000,0.0000000000
19383,60.0000000000,70.0000000000,0.0000000000
19384,60.0000000000,70.0000000000,0.0000000000
19385,60.0000000000,70.0000000000,0.0000000000
19386,60.0000000000,70.0000000000,0.0000000000
19387,60.0000000000,70.0000000000,0.0000000000
19388,60.0000000000,70.0000000000,0.0000000000
19389,60.0000000000,70.0000000000,0.0000000000
19390,60.0000000000,70.0000000000,0.0000000000
19391,60.0000000000,70.0000000000,0.0000000000
19392,60.0000000000,70.0000000000,0.0000000000
19393,60.0000000000,70.0000000000,0.0000000000
19394,60.0000000000,70.0000000000,0.0000000000
19395,60.0000000000,70.0000000000,0.0000000000
19396,60.0000000000,70.0000000000,0.0000000000
19397,60.0000000000,70.0000000000,0.0000000000
19398,60.0000000000,70.0000000000,0.0000000000
19399,60.0000000000,70.0000000000,0.0000000000
19400,60.0000000000,70.0000000000,0.0000000000
19401,60.0000000000,70.0000000000,0.0000000000
19402,60.0000000000,70.0000000000,0.0000000000
19403,60.0000000000,70.0000000000,0.0000000000
19404,60.0000000000,70.0000000000,0.0000000000
19405,60.0000000000,70.0000000000,0.0000000000
19406,60.0000000000,70.0000000000,0.0000000000
19407,60.0000000000,70.0000000000,0.0000000000
19408,60.0000000000,70.0000000000,0.0000000000
19409,60.0000000000,70.0000000000,0.0000000000
19410,60.0000000000,70.0000000000,0.0000000000
19411,60.0000000000,70.0000000000,0.0000000000
19412,60.0000000000,70.0000000000,0.0000000000
19413,60.0000000000,70.0000000000,0.0000000000
19414,60.0000000000,70.0000000000,0.0000000000
19415,60.0000000000,70.0000000000,0.0000000000
19416,60.0000000000,70.0000000000,0.0000000000
19417,60.0000000000,70.0000000000,0.0000000000
19418,60.0000000000,70.0000000000,0.0000000000
19419,60.0000000000,70.0000000000,0.0000000000
19420,60.0000000000,70.0000000000,0.0000000000
19421,60.0000000000,70.0000000000,0.0000000000
19422,60.0000000000,70.0000000000,0.0000000000
19423,60.0000000000,70.0000000000,0.0000000000
19424,60.0000000000,70.0000000000,0.0000000000
19425,60.0000000000,70.0000000000,0.0000000000
19426,60.0000000000,70.0000000000,0.0000000000
19427,60.0000000000,70.0000000000,0.0000000000
19428,60.0000000000,70.0000000000,0.0000000000
19429,60.0000000000,70.0000000000,0.0000000000
19430,60.0000000000,70.0000000000,0.0000000000
19431,60.0000000000,70.0000000000,0.0000000000
19432,60.0000000000,70.0000000000,0.0000000000
19433,60.0000000000,70.0000000000,0.0000000000
19434,60.0000000000,70.0000000000,0.0000000000
19435,60.0000000000,70.0000000000,0.0000000000
19436,60.0000000000,70.0000000000,0.0000000000
19437,60.0000000000,70.0000000000,0.0000000000
19438,60.0000000000,70.0000000000,0.0000000000
19439,60.0000000000,70.0000000000,0.0000000000
19440,60.0000000000,70.0000000000,0.0000000000
19441,60.0000000000,70.0000000000,0.0000000000
19442,60.0000000000,70.0000000000,0.0000000000
19443,60.0000000000,70.0000000000,0.0000000000
19444,60.0000000000,70.0000000000,0.0000000000
19445,60.0000000000,70.0000000000,0.0000000000
19446,60.0000000000,70.0000000000,0.0000000000
19447,60.0000000000,70.0000000000,0.0000000000
19448,60.0000000000,70.0000000000,0.0000000000
19449,60.0000000000,70.0000000000,0.0000000000
19450,60.0000000000,70.0000000000,0.0000000000
19451,60.0000000000,70.0000000000,0.0000000000
19452,60.0000000000,70.0000000000,0.0000000000
19453,60.0000000000,70.0000000000,0.0000000000
19454,60.0000000000,70.0000000000,0.0000000000
19455,60.0000000000,70.0000000000,0.0000000000
19456,60.0000000000,70.0000000000,0.0000000000
19457,60.0000000000,70.0000000000,0.0000000000
19458,60.0000000000,70.0000000000,0.0000000000
19459,60.0000000000,70.0000000000,0.0000000000
19460,60.0000000000,70.0000000000,0.0000000000
19461,60.0000000000,70.0000000000,0.0000000000
19462,60.0000000000,70.0000000000,0.0000000000
19463,60.0000000000,70.0000000000,0.0000000000
19464,60.0000000000,70.0000000000,0.0000000000
19465,60.0000000000,70.0000000000,0.0000000000
19466,60.0000000000,70.0000000000,0.0000000000
19467,60.0000000000,70.0000000000,0.0000000000
19468,60.0000000000,70.0000000000,0.0000000000
19469,60.0000000000,70.0000000000,0.0000000000
19470,60.0000000000,70.0000000000,0.0000000000
19471,60.0000000000,70.0000000000,0.0000000000
19472,60.0000000000,70.0000000000,0.0000000000
19473,60.0000000000,70.0000000000,0.0000000000
19474,60.0000000000,70.0000000000,0.0000000000
19475,60.0000000000,70.0000000000,0.0000000000
19476,60.0000000000,70.0000000000,0.0000000000
19477,60.0000000000,70.0000000000,0.0000000000
19478,60.0000000000,70.0000000000,0.0000000000
19479,60.0000000000,70.0000000000,0.0000000000
19480,60.0000000000,70.0000000000,0.0000000000
19481,60.0000000000,70.0000000000,0.0000000000
19482,60.0000000000,70.0000000000,0.0000000000
19483,60.0000000000,70.0000000000,0.0000000000
19484,60.0000000000,70.0000000000,0.0000000000
19485,60.0000000000,70.0000000000,0.0000000000
19486,60.0000000000,70.0000000000,0.0000000000
19487,60.0000000000,70.0000000000,0.0000000000
19488,60.0000000000,70.0000000000,0.0000000000
19489,60.0000000000,70.0000000000,0.0000000000
19490,60.0000000000,70.0000000000,0.0000000000
19491,60.0000000000,70.0000000000,0.0000000000
19492,60.0000000000,70.0000000000,0.0000000000
19493,60.0000000000,70.0000000000,0.0000000000
19494,60.0000000000,70.0000000000,0.0000000000
19495,60.0000000000,70.0000000000,0.0000000000
19496,60.0000000000,70.0000000000,0.0000000000
19497,60.0000000000,70.0000000000,0.0000000000
19498,60.0000000000,70.0000000000,0.0000000000
19499,60.0000000000,70.0000000000,0.0000000000
19500,60.0000000000,70.0000000000,0.0000000000
19501,60.0000000000,70.0000000000,0.0000000000
19502,60.0000000000,70.0000000000,0.0000000000
19503,60.0000000000,70.0000000000,0.0000000000
19504,60.0000000000,70.0000000000,0.0000000000
19505,60.0000000000,70.0000000000,0.0000000000
19506,60.0000000000,70.0000000000,0.0000000000
19507,60.0000000000,70.0000000000,0.0000000000
19508,60.0000000000,70.0000000000,0.0000000000
19509,60.0000000000,70.0000000000,0.0000000000
19510,60.0000000000,70.0000000000,0.0000000000
19511,60.0000000000,70.0000000000,0.0000000000
19512,60.0000000000,70.0000000000,0.0000000000
19513,60.0000000000,70.0000000000,0.0000000000
19514,60.0000000000,70.0000000000,0.0000000000
19515,60.0000000000,70.0000000000,0.0000000000
19516,60.0000000000,70.0000000000,0.0000000000
19517,60.0000000000,70.0000000000,0.0000000000
19518,60.0000000000,70.0000000000,0.0000000000
19519,60.0000000000,70.0000000000,0.0000000000
19520,60.0000000000,70.0000000000,0.0000000000
19521,60.0000000000,70.0000000000,0.0000000000
19522,60.0000000000,70.0000000000,0.0000000000
19523,60.0000000000,70.0000000000,0.0000000000
19524,60.0000000000,70.0000000000,0.0000000000
19525,60.0000000000,70.0000000000,0.0000000000
19526,60.0000000000,70.0000000000,0.0000000000
19527,60.0000000000,70.0000000000,0.0000000000
19528,60.0000000000,70.0000000000,0.0000000000
19529,60.0000000000,70.0000000000,0.0000000000
19530,60.0000000000,70.0000000000,0.0000000000
19531,60.0000000000,70.0000000000,0.0000000000
19532,60.0000000000,70.0000000000,0.0000000000
19533,60.0000000000,70.0000000000,0.0000000000
19534,60.0000000000,70.0000000000,0.0000000000
19535,60.0000000000,70.0000000000,0.0000000000
19536,60.0000000000,70.0000000000,0.0000000000
19537,60.0000000000,70.0000000000,0.0000000000
19538,60.0000000000,70.0000000000,0.0000000000
19539,60.0000000000,70.0000000000,0.0000000000
19540,60.0000000000,70.0000000000,0.0000000000
19541,60.0000000000,70.0000000000,0.0000000000
19542,60.0000000000,70.0000000000,0.0000000000
19543,60.0000000000,70.0000000000,0.0000000000
19544,60.0000000000,70.0000000000,0.0000000000
19545,60.0000000000,70.0000000000,0.0000000000
19546,60.0000000000,70.0000000000,0.0000000000
19547,60.0000000000,70.0000000000,0.0000000000
19548,60.0000000000,70.0000000000,0.0000000000
19549,60.0000000000,70.0000000000,0.0000000000
19550,60.0000000000,70.0000000000,0.0000000000
19551,60.0000000000,70.0000000000,0.0000000000
19552,60.0000000000,70.0000000000,0.0000000000
19553,60.0000000000,70.0000000000,0.0000000000
19554,60.0000000000,70.0000000000,0.0000000000
19555,60.0000000000,70.0000000000,0.0000000000
19556,60.0000000000,70.0000000000,0.0000000000
19557,60.0000000000,70.0000000000,0.0000000000
19558,60.0000000000,70.0000000000,0.0000000000
19559,60.0000000000,70.0000000000,0.0000000000
19560,60.0000000000,70.0000000000,0.0000000000
19561,60.0000000000,70.0000000000,0.0000000000
19562,60.0000000000,70.0000000000,0.0000000000
19563,60.0000000000,70.0000000000,0.0000000000
19564,60.0000000000,70.0000000000,0.0000000000
19565,60.0000000000,70.0000000000,0.0000000000
19566,60.0000000000,70.0000000000,0.0000000000
19567,60.0000000000,70.0000000000,0.0000000000
19568,60.0000000000,70.0000000000,0.0000000000
19569,60.0000000000,70.0000000000,0.0000000000
19570,60.0000000000,70.0000000000,0.0000000000
19571,60.0000000000,70.0000000000,0.0000000000
19572,60.0000000000,70.0000000000,0.0000000000
19573,60.0000000000,70.0000000000,0.0000000000
19574,60.0000000000,70.0000000000,0.0000000000
19575,60.0000000000,70.0000000000,0.0000000000
19576,60.0000000000,70.0000000000,0.0000000000
19577,60.0000000000,70.0000000000,0.0000000000
19578,60.0000000000,70.0000000000,0.0000000000
19579,60.0000000000,70.0000000000,0.0000000000
19580,60.0000000000,70.0000000000,0.0000000000
19581,60.0000000000,70.0000000000,0.0000000000
19582,60.0000000000,70.0000000000,0.0000000000
19583,60.0000000000,70.0000000000,0.0000000000
19584,60.0000000000,70.0000000000,0.0000000000
19585,60.0000000000,70.0000000000,0.0000000000
19586,60.0000000000,70.0000000000,0.0000000000
19587,60.0000000000,70.0000000000,0.0000000000
19588,60.0000000000,70.0000000000,0.0000000000
19589,60.0000000000,70.0000000000,0.0000000000
19590,60.0000000000,70.0000000000,0.0000000000
19591,60.0000000000,70.0000000000,0.0000000000
19592,60.0000000000,70.0000000000,0.0000000000
19593,60.0000000000,70.0000000000,0.0000000000
19594,60.0000000000,70.0000000000,0.0000000000
19595,60.0000000000,70.0000000000,0.0000000000
19596,60.0000000000,70.0000000000,0.0000000000
19597,60.0000000000,70.0000000000,0.0000000000
19598,60.0000000000,70.0000000000,0.0000000000
19599,60.0000000000,70.0000000000,0.0000000000
19600,60.0000000000,70.0000000000,0.0000000000
19601,60.0000000000,70.0000000000,0.0000000000
19602,60.0000000000,70.0000000000,0.0000000000
19603,60.0000000000,70.0000000000,0.0000000000
19604,60.0000000000,70.0000000000,0.0000000000
19605,60.0000000000,70.0000000000,0.0000000000
19606,60.0000000000,70.0000000000,0.0000000000
19607,60.0000000000,70.0000000000,0.0000000000
19608,60.0000000000,70.0000000000,0.0000000000
19609,60.0000000000,70.0000000000,0.0000000000
19610,60.0000000000,70.0000000000,0.0000000000
19611,60.0000000000,70.0000000000,0.0000000000
19612,60.0000000000,70.0000000000,0.0000000000
19613,60.0000000000,70.0000000000,0.0000000000
19614,60.0000000000,70.0000000000,0.0000000000
19615,60.0000000000,70.0000000000,0.0000000000
19616,60.0000000000,70.0000000000,0.0000000000
19617,60.0000000000,70.0000000000,0.0000000000
19618,60.0000000000,70.0000000000,0.0000000000
19619,60.0000000000,70.0000000000,0.0000000000
19620,60.0000000000,70.0000000000,0.0000000000
19621,60.0000000000,70.0000000000,0.0000000000
19622,60.0000000000,70.0000000000,0.0000000000
19623,60.0000000000,70.0000000000,0.0000000000
19624,60.0000000000,70.0000000000,0.0000000000
19625,60.0000000000,70.0000000000,0.0000000000
19626,60.0000000000,70.0000000000,0.0000000000
19627,60.0000000000,70.0000000000,0.0000000000
19628,60.0000000000,70.0000000000,0.0000000000
19629,60.0000000000,70.0000000000,0.0000000000
19630,60.0000000000,70.0000000000,0.0000000000
19631,60.0000000000,70.0000000000,0.0000000000
19632,60.0000000000,70.0000000000,0.0000000000
19633,60.0000000000,70.0000000000,0.0000000000
19634,60.0000000000,70.0000000000,0.0000000000
19635,60.0000000000,70.0000000000,0.0000000000
19636,60.0000000000,70.0000000000,0.0000000000
19637,60.0000000000,70.0000000000,0.0000000000
19638,60.0000000000,70.0000000000,0.0000000000
19639,60.0000000000,70.0000000000,0.0000000000
19640,60.0000000000,70.0000000000,0.0000000000
19641,60.0000000000,70.0000000000,0.0000000000
19642,60.0000000000,70.0000000000,0.0000000000
19643,60.0000000000,70.0000000000,0.0000000000
19644,60.0000000000,70.0000000000,0.0000000000
19645,60.0000000000,70.0000000000,0.0000000000
19646,60.0000000000,70.0000000000,0.0000000000
19647,60.0000000000,70.0000000000,0.0000000000
19648,60.0000000000,70.0000000000,0.0000000000
19649,60.0000000000,70.0000000000,0.0000000000
19650,60.0000000000,70.0000000000,0.0000000000
19651,60.0000000000,70.0000000000,0.0000000000
19652,60.0000000000,70.0000000000,0.0000000000
19653,60.0000000000,70.0000000000,0.0000000000
19654,60.0000000000,70.0000000000,0.0000000000
19655,60.0000000000,70.0000000000,0.0000000000
19656,60.0000000000,70.0000000000,0.0000000000
19657,60.0000000000,70.0000000000,0.0000000000
19658,60.0000000000,70.0000000000,0.0000000000
19659,60.0000000000,70.0000000000,0.0000000000
19660,60.0000000000,70.0000000000,0.0000000000
19661,60.0000000000,70.0000000000,0.0000000000
19662,60.0000000000,70.0000000000,0.0000000000
19663,60.0000000000,70.0000000000,0.0000000000
19664,60.0000000000,70.0000000000,0.0000000000
19665,60.0000000000,70.0000000000,0.0000000000
19666,60.0000000000,70.0000000000,0.0000000000
19667,60.0000000000,70.0000000000,0.0000000000
19668,60.0000000000,70.0000000000,0.0000000000
19669,60.0000000000,70.0000000000,0.0000000000
19670,60.0000000000,70.0000000000,0.0000000000
19671,60.0000000000,70.0000000000,0.0000000000
19672,60.0000000000,70.0000000000,0.0000000000
19673,60.0000000000,70.0000000000,0.0000000000
19674,60.0000000000,70.0000000000,0.0000000000
19675,60.0000000000,70.0000000000,0.0000000000
19676,60.0000000000,70.0000000000,0.0000000000
19677,60.0000000000,70.0000000000,0.0000000000
19678,60.0000000000,70.0000000000,0.0000000000
19679,60.0000000000,70.0000000000,0.0000000000
19680,60.0000000000,70.0000000000,0.0000000000
19681,60.0000000000,70.0000000000,0.0000000000
19682,60.0000000000,70.0000000000,0.0000000000
19683,60.0000000000,70.0000000000,0.0000000000
19684,60.0000000000,70.0000000000,0.0000000000
19685,60.0000000000,70.0000000000,0.0000000000
19686,60.0000000000,70.0000000000,0.0000000000
19687,60.0000000000,70.0000000000,0.0000000000
19688,60.0000000000,70.0000000000,0.0000000000
19689,60.0000000000,70.0000000000,0.0000000000
19690,60.0000000000,70.0000000000,0.0000000000
19691,60.0000000000,70.0000000000,0.0000000000
19692,60.0000000000,70.0000000000,0.0000000000
19693,60.0000000000,70.0000000000,0.0000000000
19694,60.0000000000,70.0000000000,0.0000000000
19695,60.0000000000,70.0000000000,0.0000000000
19696,60.0000000000,70.0000000000,0.0000000000
19697,60.0000000000,70.0000000000,0.0000000000
19698,60.0000000000,70.0000000000,0.0000000000
19699,60.0000000000,70.0000000000,0.0000000000
19700,60.0000000000,70.0000000000,0.0000000000
19701,60.0000000000,70.0000000000,0.0000000000
19702,60.0000000000,70.0000000000,0.0000000000
19703,60.0000000000,70.0000000000,0.0000000000
19704,60.0000000000,70.0000000000,0.0000000000
19705,60.0000000000,70.0000000000,0.0000000000
19706,60.0000000000,70.0000000000,0.0000000000
19707,60.0000000000,70.0000000000,0.0000000000
19708,60.0000000000,70.0000000000,0.0000000000
19709,60.0000000000,70.0000000000,0.0000000000
19710,60.0000000000,70.0000000000,0.0000000000
19711,60.0000000000,70.0000000000,0.0000000000
19712,60.0000000000,70.0000000000,0.0000000000
19713,60.0000000000,70.0000000000,0.0000000000
19714,60.0000000000,70.0000000000,0.0000000000
19715,60.0000000000,70.0000000000,0.0000000000
19716,60.0000000000,70.0000000000,0.0000000000
19717,60.0000000000,70.0000000000,0.0000000000
19718,60.0000000000,70.0000000000,0.0000000000
19719,60.0000000000,70.0000000000,0.0000000000
19720,60.0000000000,70.0000000000,0.0000000000
19721,60.0000000000,70.0000000000,0.0000000000
19722,60.0000000000,70.0000000000,0.0000000000
19723,60.0000000000,70.0000000000,0.0000000000
19724,60.0000000000,70.0000000000,0.0000000000
19725,60.0000000000,70.0000000000,0.0000000000
19726,60.0000000000,70.0000000000,0.0000000000
19727,60.0000000000,70.0000000000,0.0000000000
19728,60.0000000000,70.0000000000,0.0000000000
19729,60.0000000000,70.0000000000,0.0000000000
19730,60.0000000000,70.0000000000,0.0000000000
19731,60.0000000000,70.0000000000,0.0000000000
19732,60.0000000000,70.0000000000,0.0000000000
19733,60.0000000000,70.0000000000,0.0000000000
19734,60.0000000000,70.0000000000,0.0000000000
19735,60.0000000000,70.0000000000,0.0000000000
19736,60.0000000000,70.0000000000,0.0000000000
19737,60.0000000000,70.0000000000,0.0000000000
19738,60.0000000000,70.0000000000,0.0000000000
19739,60.0000000000,70.0000000000,0.0000000000
19740,60.0000000000,70.0000000000,0.0000000000
19741,60.0000000000,70.0000000000,0.0000000000
19742,60.0000000000,70.0000000000,0.0000000000
19743,60.0000000000,70.0000000000,0.0000000000
19744,60.0000000000,70.0000000000,0.0000000000
19745,60.0000000000,70.0000000000,0.0000000000
19746,60.0000000000,70.0000000000,0.0000000000
19747,60.0000000000,70.0000000000,0.0000000000
19748,60.0000000000,70.0000000000,0.0000000000
19749,60.0000000000,70.0000000000,0.0000000000
19750,60.0000000000,70.0000000000,0.0000000000
19751,60.0000000000,70.0000000000,0.0000000000
19752,60.0000000000,70.0000000000,0.0000000000
19753,60.0000000000,70.0000000000,0.0000000000
19754,60.0000000000,70.0000000000,0.0000000000
19755,60.0000000000,70.0000000000,0.0000000000
19756,60.0000000000,70.0000000000,0.0000000000
19757,60.0000000000,70.0000000000,0.0000000000
19758,60.0000000000,70.0000000000,0.0000000000
19759,60.0000000000,70.0000000000,0.0000000000
19760,60.0000000000,70.0000000000,0.0000000000
19761,60.0000000000,70.0000000000,0.0000000000
19762,60.0000000000,70.0000000000,0.0000000000
19763,60.0000000000,70.0000000000,0.0000000000
19764,60.0000000000,70.0000000000,0.0000000000
19765,60.0000000000,70.0000000000,0.0000000000
19766,60.0000000000,70.0000000000,0.0000000000
19767,60.0000000000,70.0000000000,0.0000000000
19768,60.0000000000,70.0000000000,0.0000000000
19769,60.0000000000,70.0000000000,0.0000000000
19770,60.0000000000,70.0000000000,0.0000000000
19771,60.0000000000,70.0000000000,0.0000000000
19772,60.0000000000,70.0000000000,0.0000000000
19773,60.0000000000,70.0000000000,0.0000000000
19774,60.0000000000,70.0000000000,0.0000000000
19775,60.0000000000,70.0000000000,0.0000000000
19776,60.0000000000,70.0000000000,0.0000000000
19777,60.0000000000,70.0000000000,0.0000000000
19778,60.0000000000,70.0000000000,0.0000000000
19779,60.0000000000,70.0000000000,0.0000000000
19780,60.0000000000,70.0000000000,0.0000000000
19781,60.0000000000,70.0000000000,0.0000000000
19782,60.0000000000,70.0000000000,0.0000000000
19783,60.0000000000,70.0000000000,0.0000000000
19784,60.0000000000,70.0000000000,0.0000000000
19785,60.0000000000,70.0000000000,0.0000000000
19786,60.0000000000,70.0000000000,0.0000000000
19787,60.0000000000,70.0000000000,0.0000000000
19788,60.0000000000,70.0000000000,0.0000000000
19789,60.0000000000,70.0000000000,0.0000000000
19790,60.0000000000,70.0000000000,0.0000000000
19791,60.0000000000,70.0000000000,0.0000000000
19792,60.0000000000,70.0000000000,0.0000000000
19793,60.0000000000,70.0000000000,0.0000000000
19794,60.0000000000,70.0000000000,0.0000000000
19795,60.0000000000,70.0000000000,0.0000000000
19796,60.0000000000,70.0000000000,0.0000000000
19797,60.0000000000,70.0000000000,0.0000000000
19798,60.0000000000,70.0000000000,0.0000000000
19799,60.0000000000,70.0000000000,0.0000000000
19800,60.0000000000,70.0000000000,0.0000000000
19801,60.0000000000,70.0000000000,0.0000000000
19802,60.0000000000,70.0000000000,0.0000000000
19803,60.0000000000,70.0000000000,0.0000000000
19804,60.0000000000,70.0000000000,0.0000000000
19805,60.0000000000,70.0000000000,0.0000000000
19806,60.0000000000,70.0000000000,0.0000000000
19807,60.0000000000,70.0000000000,0.0000000000
19808,60.0000000000,70.0000000000,0.0000000000
19809,60.0000000000,70.0000000000,0.0000000000
19810,60.0000000000,70.0000000000,0.0000000000
19811,60.0000000000,70.0000000000,0.0000000000
19812,60.0000000000,70.0000000000,0.0000000000
19813,60.0000000000,70.0000000000,0.0000000000
19814,60.0000000000,70.0000000000,0.0000000000
19815,60.0000000000,70.0000000000,0.0000000000
19816,60.0000000000,70.0000000000,0.0000000000
19817,60.0000000000,70.0000000000,0.0000000000
19818,60.0000000000,70.0000000000,0.0000000000
19819,60.0000000000,70.0000000000,0.0000000000
19820,60.0000000000,70.0000000000,0.0000000000
19821,60.0000000000,70.0000000000,0.0000000000
19822,60.0000000000,70.0000000000,0.0000000000
19823,60.0000000000,70.0000000000,0.0000000000
19824,60.0000000000,70.0000000000,0.0000000000
19825,60.0000000000,70.0000000000,0.0000000000
19826,60.0000000000,70.0000000000,0.0000000000
19827,60.0000000000,70.0000000000,0.0000000000
19828,60.0000000000,70.0000000000,0.0000000000
19829,60.0000000000,70.0000000000,0.0000000000
19830,60.0000000000,70.0000000000,0.0000000000
19831,60.0000000000,70.0000000000,0.0000000000
19832,60.0000000000,70.0000000000,0.0000000000
19833,60.0000000000,70.0000000000,0.0000000000
19834,60.0000000000,70.0000000000,0.0000000000
19835,60.0000000000,70.0000000000,0.0000000000
19836,60.0000000000,70.0000000000,0.0000000000
19837,60.0000000000,70.0000000000,0.0000000000
19838,60.0000000000,70.0000000000,0.0000000000
19839,60.0000000000,70.0000000000,0.0000000000
19840,60.0000000000,70.0000000000,0.0000000000
19841,60.0000000000,70.0000000000,0.0000000000
19842,60.0000000000,70.0000000000,0.0000000000
19843,60.0000000000,70.0000000000,0.0000000000
19844,60.0000000000,70.0000000000,0.0000000000
19845,60.0000000000,70.0000000000,0.0000000000
19846,60.0000000000,70.0000000000,0.0000000000
19847,60.0000000000,70.0000000000,0.0000000000
19848,60.0000000000,70.0000000000,0.0000000000
19849,60.0000000000,70.0000000000,0.0000000000
19850,60.0000000000,70.0000000000,0.0000000000
19851,60.0000000000,70.0000000000,0.0000000000
19852,60.0000000000,70.0000000000,0.0000000000
19853,60.0000000000,70.0000000000,0.0000000000
19854,60.0000000000,70.0000000000,0.0000000000
19855,60.0000000000,70.0000000000,0.0000000000
19856,60.0000000000,70.0000000000,0.0000000000
19857,60.0000000000,70.0000000000,0.0000000000
19858,60.0000000000,70.0000000000,0.0000000000
19859,60.0000000000,70.0000000000,0.0000000000
19860,60.0000000000,70.0000000000,0.0000000000
19861,60.0000000000,70.0000000000,0.0000000000
19862,60.0000000000,70.0000000000,0.0000000000
19863,60.0000000000,70.0000000000,0.0000000000
19864,60.0000000000,70.0000000000,0.0000000000
19865,60.0000000000,70.0000000000,0.0000000000
19866,60.0000000000,70.0000000000,0.0000000000
19867,60.0000000000,70.0000000000,0.0000000000
19868,60.0000000000,70.0000000000,0.0000000000
19869,60.0000000000,70.0000000000,0.0000000000
19870,60.0000000000,70.0000000000,0.0000000000
19871,60.0000000000,70.0000000000,0.0000000000
19872,60.0000000000,70.0000000000,0.0000000000
19873,60.0000000000,70.0000000000,0.0000000000
19874,60.0000000000,70.0000000000,0.0000000000
19875,60.0000000000,70.0000000000,0.0000000000
19876,60.0000000000,70.0000000000,0.0000000000
19877,60.0000000000,70.0000000000,0.0000000000
19878,60.0000000000,70.0000000000,0.0000000000
19879,60.0000000000,70.0000000000,0.0000000000
19880,60.0000000000,70.0000000000,0.0000000000
19881,60.0000000000,70.0000000000,0.0000000000
19882,60.0000000000,70.0000000000,0.0000000000
19883,60.0000000000,70.0000000000,0.0000000000
19884,60.0000000000,70.0000000000,0.0000000000
19885,60.0000000000,70.0000000000,0.0000000000
19886,60.0000000000,70.0000000000,0.0000000000
19887,60.0000000000,70.0000000000,0.0000000000
19888,60.0000000000,70.0000000000,0.0000000000
19889,60.0000000000,70.0000000000,0.0000000000
19890,60.0000000000,70.0000000000,0.0000000000
19891,60.0000000000,70.0000000000,0.0000000000
19892,60.0000000000,70.0000000000,0.0000000000
19893,60.0000000000,70.0000000000,0.0000000000
19894,60.0000000000,70.0000000000,0.0000000000
19895,60.0000000000,70.0000000000,0.0000000000
19896,60.0000000000,70.0000000000,0.0000000000
19897,60.0000000000,70.0000000000,0.0000000000
19898,60.0000000000,70.0000000000,0.0000000000
19899,60.0000000000,70.0000000000,0.0000000000
19900,60.0000000000,70.0000000000,0.0000000000
19901,60.0000000000,70.0000000000,0.0000000000
19902,60.0000000000,70.0000000000,0.0000000000
19903,60.0000000000,70.0000000000,0.0000000000
19904,60.0000000000,70.0000000000,0.0000000000
19905,60.0000000000,70.0000000000,0.0000000000
19906,60.0000000000,70.0000000000,0.0000000000
19907,60.0000000000,70.0000000000,0.0000000000
19908,60.0000000000,70.0000000000,0.0000000000
19909,60.0000000000,70.0000000000,0.0000000000
19910,60.0000000000,70.0000000000,0.0000000000
19911,60.0000000000,70.0000000000,0.0000000000
19912,60.0000000000,70.0000000000,0.0000000000
19913,60.0000000000,70.0000000000,0.0000000000
19914,60.0000000000,70.0000000000,0.0000000000
19915,60.0000000000,70.0000000000,0.0000000000
19916,60.0000000000,70.0000000000,0.0000000000
19917,60.0000000000,70.0000000000,0.0000000000
19918,60.0000000000,70.0000000000,0.0000000000
19919,60.0000000000,70.0000000000,0.0000000000
19920,60.0000000000,70.0000000000,0.0000000000
19921,60.0000000000,70.0000000000,0.0000000000
19922,60.0000000000,70.0000000000,0.0000000000
19923,60.0000000000,70.0000000000,0.0000000000
19924,60.0000000000,70.0000000000,0.0000000000
19925,60.0000000000,70.0000000000,0.0000000000
19926,60.0000000000,70.0000000000,0.0000000000
19927,60.0000000000,70.0000000000,0.0000000000
19928,60.0000000000,70.0000000000,0.0000000000
19929,60.0000000000,70.0000000000,0.0000000000
19930,60.0000000000,70.0000000000,0.0000000000
19931,60.0000000000,70.0000000000,0.0000000000
19932,60.0000000000,70.0000000000,0.0000000000
19933,60.0000000000,70.0000000000,0.0000000000
19934,60.0000000000,70.0000000000,0.0000000000
19935,60.0000000000,70.0000000000,0.0000000000
19936,60.0000000000,70.0000000000,0.0000000000
19937,60.0000000000,70.0000000000,0.0000000000
